,Completed
720575940614772399,True
720575940614775954,True
720575940614779026,True
720575940614781638,True
720575940614784977,True
720575940614789900,True
720575940614792744,True
720575940614796509,True
720575940614800815,True
720575940614807954,True
720575940614811222,True
720575940614815199,True
720575940614818471,True
720575940614821661,True
720575940614825026,True
720575940614829462,True
720575940614831358,True
720575940614834942,True
720575940614838431,True
720575940614843275,True
720575940614847903,True
720575940614853551,True
720575940614857106,True
720575940614861378,True
720575940614866242,True
720575940614871336,True
720575940614880040,True
720575940614884502,True
720575940614890238,True
720575940614895010,True
720575940614900882,True
720575940614904978,True
720575940614908822,True
720575940614914107,True
720575940614919330,True
720575940614922146,True
720575940614926790,True
720575940614930107,True
720575940614934178,True
720575940614937494,True
720575940614942718,True
720575940614947039,True
720575940614952635,True
720575940614955518,True
720575940614959144,True
720575940614964264,True
720575940614968287,True
720575940614972575,True
720575940614976662,True
720575940614983474,True
720575940614988463,True
720575940614993932,True
720575940614998166,True
720575940615002162,True
720575940615006943,True
720575940615012775,True
720575940615015366,True
720575940615019231,True
720575940615022022,True
720575940615027623,True
720575940615030930,True
720575940615035699,True
720575940615041064,True
720575940615043368,True
720575940615046854,True
720575940615051158,True
720575940615054888,True
720575940615059286,True
720575940615062191,True
720575940615066152,True
720575940615068847,True
720575940615071906,True
720575940615074302,True
720575940615078034,True
720575940615082671,True
720575940615085107,True
720575940615088593,True
720575940615091763,True
720575940615096487,True
720575940615098683,True
720575940615101359,True
720575940615104918,True
720575940615109782,True
720575940615114402,True
720575940615118545,True
720575940615123250,True
720575940615125758,True
720575940615127091,True
720575940615130530,True
720575940615134091,True
720575940615136679,True
720575940615139326,True
720575940615142047,True
720575940615146562,True
720575940615151446,True
720575940615156107,True
720575940615163055,True
720575940615168985,True
720575940615171946,True
720575940615177011,True
720575940615181974,True
720575940615185831,True
720575940615189407,True
720575940615193787,True
720575940615196778,True
720575940615200051,True
720575940615204458,True
720575940615206823,True
720575940615211626,True
720575940615215057,True
720575940615217514,True
720575940615219778,True
720575940615222678,True
720575940615226086,True
720575940615230114,True
720575940615234207,True
720575940615239746,True
720575940615244690,True
720575940615248593,True
720575940615250850,True
720575940615253415,True
720575940615257238,True
720575940615258878,True
720575940615262570,True
720575940615265478,True
720575940615269682,True
720575940615272891,True
720575940615279163,True
720575940615281467,True
720575940615288799,True
720575940615294058,True
720575940615298454,True
720575940615302962,True
720575940615308729,True
720575940615312084,True
720575940615317671,True
720575940615322023,True
720575940615325607,True
720575940615329951,True
720575940615333469,True
720575940615338193,True
720575940615341991,True
720575940615345554,True
720575940615348130,True
720575940615351995,True
720575940615357649,True
720575940615361174,True
720575940615366055,True
720575940615370635,True
720575940615374731,True
720575940615377606,True
720575940615380639,True
720575940615385798,True
720575940615389599,True
720575940615394527,True
720575940615398910,True
720575940615402869,True
720575940615405791,True
720575940615408059,True
720575940615411161,True
720575940615415263,True
720575940615420327,True
720575940615424658,True
720575940615428242,True
720575940615430806,True
720575940615435330,True
720575940615438521,True
720575940615443615,True
720575940615447146,True
720575940615451646,True
720575940615455742,True
720575940615459326,True
720575940615462978,True
720575940615465110,True
720575940615467999,True
720575940615473986,True
720575940615479806,True
720575940615482434,True
720575940615487391,True
720575940615491218,True
720575940615495839,True
720575940615501529,True
720575940615504690,True
720575940615507641,True
720575940615513250,True
720575940615515609,True
720575940615520159,True
720575940615525080,True
720575940615528678,True
720575940615534092,True
720575940615539385,True
720575940615542890,True
720575940615548319,True
720575940615553430,True
720575940615558598,True
720575940615564556,True
720575940615569823,True
720575940615573131,True
720575940615578783,True
720575940615583861,True
720575940615589279,True
720575940615593044,True
720575940615596178,True
720575940615601492,True
720575940615605919,True
720575940615610454,True
720575940615612071,True
720575940615616167,True
720575940615620002,True
720575940615624354,True
720575940615626562,True
720575940615630237,True
720575940615635037,True
720575940615639932,True
720575940615644277,True
720575940615648818,True
720575940615651990,True
720575940615656554,True
720575940615661661,True
720575940615666794,True
720575940615671106,True
720575940615675732,True
720575940615678870,True
720575940615681804,True
720575940615686715,True
720575940615688850,True
720575940615693766,True
720575940615697932,True
720575940615702239,True
720575940615707295,True
720575940615710175,True
720575940615712034,True
720575940615716469,True
720575940615719569,True
720575940615723077,True
720575940615726790,True
720575940615730070,True
720575940615732630,True
720575940615735711,True
720575940615740603,True
720575940615744066,True
720575940615747122,True
720575940615750075,True
720575940615753629,True
720575940615757362,True
720575940615761803,True
720575940615767739,True
720575940615772706,True
720575940615779558,True
720575940615784342,True
720575940615788742,True
720575940615792863,True
720575940615798470,True
720575940615801798,True
720575940615805855,True
720575940615810098,True
720575940615814303,True
720575940615819370,True
720575940615825211,True
720575940615828330,True
720575940615834162,True
720575940615838770,True
720575940615843990,True
720575940615851167,True
720575940615855499,True
720575940615858143,True
720575940615861405,True
720575940615866310,True
720575940615869762,True
720575940615875003,True
720575940615881501,True
720575940615885766,True
720575940615889638,True
720575940615893058,True
720575940615896989,True
720575940615900731,True
720575940615903605,True
720575940615906388,True
720575940615911380,True
720575940615916594,True
720575940615921474,True
720575940615925151,True
720575940615929410,True
720575940615933919,True
720575940615940364,True
720575940615943313,True
720575940615946555,True
720575940615950742,True
720575940615953202,True
720575940615955643,True
720575940615958687,True
720575940615962043,True
720575940615965140,True
720575940615967574,True
720575940615972027,True
720575940615974493,True
720575940615977541,True
720575940615980338,True
720575940615984596,True
720575940615987562,True
720575940615991658,True
720575940615996522,True
720575940616000223,True
720575940616005009,True
720575940616009010,True
720575940616012138,True
720575940616014534,True
720575940616017382,True
720575940616020274,True
720575940616023709,True
720575940616026555,True
720575940616029218,True
720575940616032605,True
720575940616036758,True
720575940616039797,True
720575940616044998,True
720575940616048757,True
720575940616054175,True
720575940616058079,True
720575940616061301,True
720575940616066114,True
